product_sk,category_id,category_code,brand
28717562,2116907519078040377,apparel.shoes,unknown
6801162,2053013554222596431,computers.components.hdd,samsung
1005220,2053013555631882655,electronics.smartphone,bq
5800551,2053013553945772349,electronics.audio.subwoofer,avatar
3601591,2053013563810775923,appliances.kitchen.washer,candy
5500084,2053013563139687243,unknown,panasonic
17302636,2053013553853497655,unknown,chanel
18700094,2053013555380224399,unknown,mibb
26403860,2053013563651392361,unknown,teosa
1480741,2053013561092866779,computers.desktop,pulser
22400105,2053013554474254687,electronics.audio.microphone,wster
26400454,2053013563651392361,unknown,unknown
2401541,2053013563743667055,appliances.kitchen.hood,midea
3300484,2053013555355058573,unknown,redmond
44400069,2146660887094624580,apparel.jeans,unknown
25600097,2053013559675191951,unknown,brw
26013759,2053013562778977083,unknown,unknown
18000912,2053013558525952589,unknown,samsung
32801043,2055156924273394455,unknown,kolibri
27500003,2053013554692358509,unknown,tristar
12714718,2053013553559896355,unknown,kormoran
28713776,2053013565824041955,apparel.shoes.sandals,greyder
54100009,2145153815500816706,unknown,fubag
18000206,2053013558525952589,unknown,samsung
21409662,2053013561579406073,electronics.clocks,tissot
17200472,2053013559792632471,furniture.living_room.sofa,unknown
28721798,2053013565069067197,apparel.shoes.keds,nike
12719028,2053013553559896355,unknown,triangle
11400258,2053013558458843721,unknown,remax
57000010,2152289064542273825,unknown,vihr
9200702,2053013552913973497,computers.peripherals.keyboard,hyperx
3601612,2053013563810775923,appliances.kitchen.washer,lg
2800667,2053013563835941749,appliances.kitchen.refrigerators,unknown
13900915,2053013557343158789,construction.components.faucet,calorie
26204340,2053013563693335403,unknown,unknown
26025779,2053013562812531517,unknown,unknown
9600100,2053013561185141473,unknown,syma
44300043,2100825583029060150,apparel.jeans,unknown
12719958,2053013553559896355,unknown,kapsen
28711674,2053013565748544479,apparel.shoes,rieker
40400024,2134905045177597961,sport.tennis,unknown
13500301,2053013557099889147,furniture.bedroom.bed,unknown
28719215,2053013565228450757,apparel.shoes,unknown
21410928,2053013561579406073,electronics.clocks,longines
2600158,2053013563970159485,unknown,unknown
22700075,2053013556168753601,unknown,stels
29501914,2053013566344134657,unknown,bsn
30100020,2053013556110033341,unknown,unknown
1200382,2172371436436455782,electronics.tablet,apple
26205367,2053013563693335403,unknown,unknown
28717382,2053013565480109009,apparel.shoes.keds,unknown
12705253,2053013553559896355,unknown,viatti
28101446,2053013564918072245,unknown,kartal
1801694,2053013554415534427,electronics.video.tv,hisense
3300486,2053013555355058573,unknown,galaxy
18100030,2053013557955527211,unknown,tarkett
28719660,2053013565782098913,apparel.shoes,respect
42800014,2096280510920655375,construction.tools.saw,makita
28720599,2053013565639492569,apparel.shoes,unknown
10701102,2053013561277416167,unknown,sony
13901878,2053013557343158789,construction.components.faucet,lemark
13500123,2053013557099889147,furniture.bedroom.bed,unknown
2900957,2053013554776244595,appliances.kitchen.microwave,arg
12719555,2053013553559896355,unknown,unknown
12708393,2053013553559896355,unknown,goodyear
12201624,2116907525176557699,sport.bicycle,giant
10502564,2053013553199186187,unknown,unknown
1500082,2053013552955916539,computers.peripherals.printer,epson
52000064,2137704922018218396,unknown,tomfarr
48200450,2146660887002349890,apparel.dress,conceptclub
29800250,2053013559842964121,furniture.living_room.chair,komfort-s
16900016,2053013558433677895,furniture.kitchen.table,unknown
14700619,2053013557133443581,furniture.living_room.cabinet,brw
12700890,2053013553559896355,unknown,nokian
10503208,2053013553199186187,unknown,unknown
1004169,2053013555631882655,electronics.smartphone,nokia
27201645,2053013564154708873,unknown,unknown
26201744,2053013563693335403,unknown,unknown
48100004,2116907525143003265,sport.bicycle,unknown
42400010,2095518906859913319,unknown,makita
16800557,2053013558316237377,furniture.kitchen.table,signal
12702915,2053013553559896355,unknown,cordiant
6000212,2053013560807654091,auto.accessories.alarm,pandora
57600033,2155114825741500949,unknown,dirkjebabywear
5800989,2053013553945772349,electronics.audio.subwoofer,alphard
2601853,2053013563970159485,unknown,artel
26024251,2053013562778977083,unknown,unknown
45600538,2135658542781170420,apparel.shoes,pablosky
48200506,2146660887002349890,apparel.dress,conceptclub
8800923,2053013555573162395,electronics.telephone,bq
39900045,2086471240800797129,apparel.trousers,nike
21400138,2053013561579406073,electronics.clocks,boccia
28720834,2053013565782098913,apparel.shoes,unknown
34800555,2062461754293617058,unknown,carfashion
5200150,2053013553316626707,computers.ebooks,amazon
4800424,2053013554658804075,electronics.audio.headphone,edifier
17300695,2053013553853497655,unknown,unknown
26026508,2053013562393101093,unknown,unknown
12202352,2116907525176557699,sport.bicycle,haro
5600080,2053013562913194819,unknown,philips
13700078,2053013557452210699,unknown,erlit
3600857,2053013563810775923,appliances.kitchen.washer,atlant
53900004,2144916515806248980,construction.tools.saw,milwaukee
51600002,2134904980736311929,electronics.clocks,unknown
16600048,2053013560287560373,unknown,unknown
4201266,2053013552351936731,appliances.environment.air_conditioner,gree
12705568,2053013553559896355,unknown,unknown
15900169,2053013558190408249,unknown,rondell
9700231,2053013554096767303,computers.components.power_supply,aerocool
1000978,2053013555631882655,electronics.smartphone,samsung
28718213,2053013565480109009,apparel.shoes.keds,tamaris
17200742,2053013559792632471,furniture.living_room.sofa,unknown
27400021,2053013563391345499,unknown,philips
1200082,2172371436436455782,electronics.tablet,apple
28718957,2053013565882762215,unknown,unknown
17300746,2053013553853497655,unknown,unknown
3601516,2053013563810775923,appliances.kitchen.washer,samsung
14700963,2053013557133443581,furniture.living_room.cabinet,unknown
30000093,2127425436764865054,construction.tools.welding,fubag
3601635,2053013563810775923,appliances.kitchen.washer,arg
7006312,2053013560346280633,kids.carriage,unknown
28718866,2053013565639492569,apparel.shoes,rieker
3200574,2053013555321504139,appliances.kitchen.meat_grinder,dauscher
1004508,2053013555631882655,electronics.smartphone,bq
6800658,2053013554222596431,computers.components.hdd,kingston
26401574,2053013563651392361,unknown,unknown
6701164,2053013554247762257,computers.components.videocards,gigabyte
13102473,2053013553526341921,unknown,trebl
4502050,2053013563877884791,appliances.kitchen.hob,hansa
17302554,2053013553853497655,unknown,unknown
56300112,2166064855264526831,apparel.jumper,unknown
6601066,2053013554189041997,computers.components.memory,adata
38300491,2078957452669223168,unknown,topface
13900736,2053013557343158789,construction.components.faucet,lemark
12100374,2053013555816432043,kids.skates,e-twow
12719641,2053013553559896355,unknown,delmax
21404496,2053013561579406073,electronics.clocks,citizen
16800586,2053013558316237377,furniture.kitchen.table,mebelswow-rn
16700143,2053013559901684381,furniture.kitchen.chair,unknown
26204261,2053013563693335403,unknown,unknown
28716841,2053013565228450757,apparel.shoes,rieker
43500009,2099306010899383229,unknown,bosch
7005236,2053013560346280633,kids.carriage,unknown
17800745,2053013559868129947,computers.desktop,nowystyl
2600938,2053013563970159485,unknown,hansa
37900110,2152167773222993940,unknown,vega
17302796,2053013553853497655,unknown,givenchy
26600075,2053013563517174627,unknown,lucente
27701141,2053013560086233771,construction.tools.pump,unknown
14100221,2053013557670314521,electronics.audio.acoustic,ortega
28717444,2053013565639492569,apparel.shoes,respect
29502828,2053013566478352393,unknown,unknown
1801272,2053013554415534427,electronics.video.tv,artel
12202297,2116907525176557699,sport.bicycle,cube
10201213,2053013553224352013,kids.dolls,llorens
15100096,2053013557024391671,unknown,unknown
22700825,2053013556168753601,unknown,wera
28718075,2053013565228450757,apparel.shoes,respect
44400017,2146660887094624580,apparel.jeans,unknown
6701016,2053013554247762257,computers.components.videocards,msi
38000011,2075962323838697472,kids.skates,unknown
28718685,2053013565446554575,apparel.shoes.keds,unknown
28715834,2053013565127787455,apparel.shoes,rooman
7005989,2053013560346280633,kids.carriage,yoya
34800153,2062461754293617058,unknown,unknown
12711348,2053013553559896355,unknown,powertrac
2502092,2053013564003713919,appliances.kitchen.oven,midea
15200783,2053013553484398879,unknown,genesis
2600223,2053013563970159485,unknown,hansa
1201486,2172371436436455782,electronics.tablet,irbis
1801542,2053013554415534427,electronics.video.tv,lg
10201271,2053013553224352013,kids.dolls,unknown
5100912,2053013553341792533,electronics.clocks,wonlex
5801358,2053013553945772349,electronics.audio.subwoofer,alphard
13800095,2053013557418656265,furniture.bathroom.toilet,unknown
28300602,2053013566243472379,accessories.wallet,karya
28717571,2053013565228450757,apparel.shoes,unknown
3600760,2053013563810775923,appliances.kitchen.washer,indesit
40300055,2086471239416676686,unknown,unknown
58900003,2159649186167915110,unknown,zubr
3701468,2053013565983425517,appliances.environment.vacuum,dauscher
15600004,2053013559767466645,unknown,unknown
12400336,2053013556252639687,construction.tools.drill,makita
11400257,2053013558458843721,unknown,remax
16000234,2053013558223962683,unknown,berghoff
28718331,2053013565639492569,apparel.shoes,respect
27000043,2053013564674802599,sport.trainer,unknown
33900036,2059484602216481097,unknown,powertec
3300269,2053013555355058573,unknown,saturn
21402583,2053013561579406073,electronics.clocks,orient
3900963,2053013552326770905,appliances.environment.water_heater,oasis
12201155,2116907525176557699,sport.bicycle,cannondale
12702366,2053013553559896355,unknown,goodyear
27200845,2053013564154708873,unknown,unknown
11000136,2053013554960793975,appliances.kitchen.toster,kitchenaid
11200198,2053013562946749253,appliances.personal.scales,bene
26300668,2053013563584283495,unknown,unknown
22000168,2053013561327747819,unknown,unknown
49400021,2134905045613805589,unknown,unknown
28100012,2053013564918072245,unknown,kartal
21400530,2053013561579406073,electronics.clocks,unknown
5000549,2053013566100866035,appliances.sewing_machine,janome
48600003,2116907507795361987,unknown,total
4802274,2053013554658804075,electronics.audio.headphone,samsung
4803939,2053013554658804075,electronics.audio.headphone,honor
3200292,2053013555321504139,appliances.kitchen.meat_grinder,redmond
30100021,2053013556110033341,unknown,unknown
16800595,2053013558316237377,furniture.kitchen.table,mebelswow-rn
12300332,2053013556311359947,construction.tools.drill,kolner
13000003,2053013561159975647,unknown,rainbo
12714131,2053013553559896355,unknown,yokohama
3700832,2053013565983425517,appliances.environment.vacuum,lg
8801086,2053013555573162395,electronics.telephone,nokia
23301113,2053013561956893455,unknown,unknown
28721775,2053013565782098913,apparel.shoes,derspur
28400771,2053013566209917945,accessories.bag,baden
28715679,2053013565228450757,apparel.shoes,greyder
17301556,2053013553853497655,unknown,unknown
29502113,2053013566478352393,unknown,bombbar
12202635,2116907525176557699,sport.bicycle,unknown
3801313,2053013566176363511,appliances.iron,tefal
30100079,2053013556110033341,unknown,dewalt
16800251,2053013558316237377,furniture.kitchen.table,domini
28712016,2053013565228450757,apparel.shoes,salamander
1480726,2053013561092866779,computers.desktop,pulser
3601232,2053013563810775923,appliances.kitchen.washer,samsung
16700032,2053013559901684381,furniture.kitchen.chair,sv
1801923,2053013554415534427,electronics.video.tv,samsung
2501931,2053013564003713919,appliances.kitchen.oven,scarlett
26400467,2053013563651392361,unknown,unknown
6400230,2053013554121933129,computers.components.cpu,hp
12711314,2053013553559896355,unknown,sailun
43300082,2097815753423061045,apparel.tshirt,fila
38400001,2079713971606127501,unknown,gosh
12707213,2053013553559896355,unknown,toyo
52100019,2137704926053138958,unknown,tomfarr
28720634,2053013565228450757,apparel.shoes,native
8902185,2053013553090134275,kids.toys,unknown
12202080,2116907525176557699,sport.bicycle,lorelli
12720589,2053013553559896355,unknown,goodride
26400964,2053013563651392361,unknown,unknown
38100016,2078957452635668734,unknown,pupa
26300769,2053013563424899933,unknown,sokolov
21411465,2053013561579406073,electronics.clocks,armani
6501104,2053013554155487563,computers.components.motherboard,asus
28712044,2053013565228450757,apparel.shoes,rieker
2601089,2053013563970159485,unknown,flama
28718654,2053013565228450757,apparel.shoes,rieker
41300202,2091727629378912491,unknown,milavitsa
45500021,2109094148110811752,computers.notebook,trust
13300819,2053013557166998015,unknown,askona
13800557,2053013557418656265,furniture.bathroom.toilet,roca
5800155,2053013553945772349,electronics.audio.subwoofer,kenwood
2701661,2053013563911439225,appliances.kitchen.refrigerators,dauscher
42400032,2095518906859913319,unknown,festool
32401481,2053013566562238479,unknown,unknown
26205406,2053013563693335403,unknown,unknown
13800136,2053013557418656265,furniture.bathroom.toilet,santeri
28720259,2053013565069067197,apparel.shoes.keds,asics
6701101,2053013554247762257,computers.components.videocards,msi
12711735,2053013553559896355,unknown,habilead
37800097,2078957461921858354,unknown,crockid
26402274,2053013563651392361,unknown,efremov
12700097,2053013553559896355,unknown,nokian
18100021,2053013557955527211,unknown,tarkett
2201054,2053013560555995845,unknown,sony
60000013,2162513074060264222,unknown,norfin
17300832,2053013553853497655,unknown,lanvin
16200351,2053013556344914381,kids.fmcg.diapers,huggies
2702352,2053013563911439225,appliances.kitchen.refrigerators,lg
15200185,2053013553484398879,unknown,bars
28718087,2053013565069067197,apparel.shoes.keds,respect
12708280,2053013553559896355,unknown,tyrex
28300441,2053013566243472379,accessories.wallet,karya
26405084,2053013563651392361,unknown,sokolov
16700016,2053013559901684381,furniture.kitchen.chair,unknown
3601094,2053013563810775923,appliances.kitchen.washer,shivaki
12000140,2053013555438944659,unknown,plitex
17302756,2053013553853497655,unknown,unknown
28715606,2053013565069067197,apparel.shoes.keds,fila
17302667,2053013553853497655,unknown,unknown
28713636,2053013565127787455,apparel.shoes,ergo
3100311,2053013555262783879,appliances.kitchen.blender,bosch
22700869,2053013556168753601,unknown,bosch
30100136,2053013556110033341,unknown,unknown
14701161,2053013557133443581,furniture.living_room.cabinet,unknown
12400006,2053013556252639687,construction.tools.drill,unknown
2702559,2053013563911439225,appliances.kitchen.refrigerators,midea
35104357,2070005009382114061,apparel.underwear,milavitsa
15500113,2053013557569651219,unknown,veston
14701889,2053013557133443581,furniture.living_room.cabinet,bts
13201305,2053013557192163841,furniture.bedroom.bed,mebelson
6000007,2053013560807654091,auto.accessories.alarm,starline
2600254,2053013563970159485,unknown,unknown
16400390,2053013558249128509,unknown,attribute
16000017,2053013558223962683,unknown,polaris
26200475,2053013563693335403,unknown,unknown
12100924,2053013555816432043,kids.skates,graffiti
28102685,2053013564918072245,unknown,erkaplan
1004604,2053013555631882655,electronics.smartphone,bq
4100378,2053013561218695907,unknown,dendy
15900979,2053013558190408249,unknown,tefal
15100407,2053013557024391671,unknown,neman
36700020,2075210506573972478,unknown,karya
1307543,2053013558920217191,computers.notebook,lenovo
4700718,2053013560899928785,auto.accessories.videoregister,xiaomi
21406787,2053013561579406073,electronics.clocks,unknown
8500006,2053013552259662037,unknown,rinnai
17100318,2053013558349791811,unknown,unknown
1201398,2172371436436455782,electronics.tablet,apple
21408180,2053013561579406073,electronics.clocks,unknown
44700012,2104564977229628393,unknown,lux
28716487,2053013565782098913,apparel.shoes,respect
14701341,2053013557133443581,furniture.living_room.cabinet,unknown
32403936,2053013566562238479,unknown,unknown
5600375,2053013562913194819,unknown,philips
18400000,2053013553912217915,unknown,unknown
13500288,2053013557099889147,furniture.bedroom.bed,bts
27800029,2079713978300236035,unknown,appollo
12400019,2053013556252639687,construction.tools.drill,bosch
11200377,2053013562946749253,appliances.personal.scales,marta
2800501,2053013563835941749,appliances.kitchen.refrigerators,atlant
13103299,2053013553526341921,unknown,rimax
2800605,2053013563835941749,appliances.kitchen.refrigerators,indesit
12706854,2053013553559896355,unknown,nokian
3700733,2053013565983425517,appliances.environment.vacuum,philips
28400999,2053013566209917945,accessories.bag,picard
26400314,2053013563651392361,unknown,lucente
7002256,2053013560346280633,kids.carriage,wingoffly
26023380,2053013562812531517,unknown,unknown
10301046,2053013553115300101,unknown,welly
13104830,2053013553526341921,unknown,remain
15800071,2053013560144954031,unknown,karcher
18600059,2053013559708746385,unknown,brw
3300337,2053013555355058573,unknown,artel
26600345,2053013563517174627,unknown,unknown
16600064,2053013560287560373,unknown,unknown
19100238,2053013556227473861,construction.tools.saw,dewalt
15700218,2053013559733912211,unknown,unknown
26205411,2053013563693335403,unknown,unknown
26203003,2053013563693335403,unknown,unknown
4801027,2053013554658804075,electronics.audio.headphone,xiaomi
13200055,2053013557192163841,furniture.bedroom.bed,unknown
29501978,2053013566478352393,unknown,unknown
21411810,2053013561579406073,electronics.clocks,tissot
26400524,2053013563651392361,unknown,unknown
16700193,2053013559901684381,furniture.kitchen.chair,unknown
10502375,2053013553199186187,unknown,unknown
3800705,2053013566176363511,appliances.iron,braun
2800350,2053013563835941749,appliances.kitchen.refrigerators,unknown
17000004,2053013558391734853,computers.desktop,sv
4501568,2053013563877884791,appliances.kitchen.hob,midea
17300750,2053013553853497655,unknown,versace
24900193,2053013562183385881,unknown,unknown
30300005,2053013559641637517,unknown,unknown
15100102,2053013557024391671,unknown,unknown
3900694,2053013552326770905,appliances.environment.water_heater,ariston
28716519,2053013565228450757,apparel.shoes,unknown
21405368,2053013561579406073,electronics.clocks,casio
17800493,2053013559868129947,computers.desktop,unknown
15800012,2053013560144954031,unknown,bosch
43100023,2098563448148329133,unknown,trendy
5301242,2053013563173241677,unknown,scarlett
5701178,2053013553970938175,auto.accessories.player,swat
37900040,2152167773222993940,unknown,merelani
3600951,2053013563810775923,appliances.kitchen.washer,indesit
4803025,2053013554658804075,electronics.audio.headphone,philips
2502052,2053013564003713919,appliances.kitchen.oven,artel
2602033,2053013563970159485,unknown,bosch
5100699,2053013553341792533,electronics.clocks,garmin
28717771,2053013565480109009,apparel.shoes.keds,unknown
28300346,2053013566243472379,accessories.wallet,petek
3701438,2053013565983425517,appliances.environment.vacuum,samsung
9002788,2053013553140465927,kids.toys,bestoy
3600456,2053013563810775923,appliances.kitchen.washer,atlant
2500855,2053013564003713919,appliances.kitchen.oven,electrolux
12710340,2053013553559896355,unknown,tigar
13900057,2053013557343158789,construction.components.faucet,rubineta
12201576,2116907525176557699,sport.bicycle,giant
15400127,2070005009256284935,unknown,bestway
1004014,2053013555631882655,electronics.smartphone,nokia
12715355,2053013553559896355,unknown,comforser
28718998,2053013565639492569,apparel.shoes,baden
12703403,2053013553559896355,unknown,matador
2800128,2053013563835941749,appliances.kitchen.refrigerators,atlant
20100301,2053013559473865347,unknown,nika
6500832,2053013554155487563,computers.components.motherboard,gigabyte
21400813,2053013561579406073,electronics.clocks,casio
47800003,2127425439776375330,unknown,bosch
28400503,2053013566209917945,accessories.bag,rieker
28717112,2053013565127787455,apparel.shoes,respect
1306323,2053013558920217191,computers.notebook,hp
13300343,2053013557166998015,unknown,vegas
8700232,2053013563097744201,appliances.personal.hair_cutter,vitek
15901681,2053013558190408249,unknown,unknown
22700004,2053013556168753601,unknown,cablexpert
4000226,2053013566142809077,construction.tools.generator,philips
19100034,2053013556227473861,construction.tools.saw,bosch
51800037,2135658542386905834,unknown,tomfarr
3300297,2053013555355058573,unknown,saturn
16700154,2053013559901684381,furniture.kitchen.chair,unknown
1307065,2053013558920217191,computers.notebook,hp
28401353,2053013566209917945,accessories.bag,picard
6902450,2053013560312726199,furniture.living_room.chair,siger
13300827,2053013557166998015,unknown,casper
42600164,2096280601366626625,unknown,unknown
26400513,2053013563651392361,unknown,unknown
7100814,2053013555464110485,furniture.bedroom.bed,mibb
15100431,2053013557024391671,unknown,brw
12702414,2053013553559896355,unknown,bridgestone
32401295,2053013566562238479,unknown,unknown
12700768,2053013553559896355,unknown,michelin
10800148,2053013554994348409,unknown,saturn
12718239,2053013553559896355,unknown,michelin
17600854,2053013558895051365,unknown,unknown
49100009,2127425375913902544,unknown,laston
21406799,2053013561579406073,electronics.clocks,tissot
42900022,2098563450757186313,construction.tools.light,ultraflash
3700884,2053013565983425517,appliances.environment.vacuum,bosch
59000007,2160098698049093979,unknown,bosch
12600045,2053013554751078769,appliances.kitchen.grill,bosch
2601885,2053013563970159485,unknown,artel
13903314,2053013557343158789,construction.components.faucet,gran-stone
7900961,2053013556487520725,furniture.kitchen.chair,unknown
2702452,2053013563911439225,appliances.kitchen.refrigerators,dauscher
28711961,2053013565127787455,apparel.shoes,baratto
5800569,2053013553945772349,electronics.audio.subwoofer,alpine
13500336,2053013557099889147,furniture.bedroom.bed,unknown
20100272,2053013559473865347,unknown,nika
5300574,2053013563173241677,unknown,scarlett
26010399,2053013562611204913,unknown,unknown
7003278,2053013560346280633,kids.carriage,joie
54900006,2146660887203676486,apparel.costume,unknown
21401749,2053013561579406073,electronics.clocks,unknown
23000226,2164367422893589471,unknown,mitasu
1002538,2053013555631882655,electronics.smartphone,apple
23900300,2053013561814287111,unknown,neposeda
6600775,2053013554189041997,computers.components.memory,hyperx
28102635,2053013564918072245,unknown,vitebskiekovry
39800120,2086471240842740173,apparel.shirt,dion
11600285,2053013554566529381,computers.desktop,microlab
28720886,2053013565782098913,apparel.shoes,unknown
10700775,2053013561277416167,unknown,activision
28500068,2053013566277026813,apparel.belt,unknown
26201884,2053013563693335403,unknown,unknown
6200045,2053013552293216471,appliances.environment.air_heater,almacom
2602023,2053013563970159485,unknown,gefest
26404382,2053013563651392361,unknown,unknown
15901732,2053013558190408249,unknown,unknown
8500354,2053013552259662037,unknown,samsung
14000615,2053013557385101831,unknown,laufen
10700227,2053013561277416167,unknown,activision
50400173,2127425430859285014,unknown,evamosaic
37800073,2078957461921858354,unknown,crockid
3800886,2053013566176363511,appliances.iron,polaris
3701443,2053013565983425517,appliances.environment.vacuum,bosch
21400258,2053013561579406073,electronics.clocks,unknown
9300089,2053013554524586339,unknown,sony
7600371,2053013552821698803,unknown,d-link
49800027,2126679654801604876,accessories.bag,ritmix
2702079,2053013563911439225,appliances.kitchen.refrigerators,unknown
4500513,2053013563877884791,appliances.kitchen.hob,gefest
44300042,2100825583029060150,apparel.jeans,unknown
26200029,2053013563693335403,unknown,unknown
12712090,2053013553559896355,unknown,ovation
1306868,2053013558920217191,computers.notebook,dell
17300759,2053013553853497655,unknown,moschino
6000210,2053013560807654091,auto.accessories.alarm,pandora
12718267,2053013553559896355,unknown,comforser
13600079,2053013557477376525,furniture.bathroom.bath,triton
25600234,2053013559675191951,unknown,imperial
26205628,2053013563693335403,unknown,sokolov
12700441,2053013553559896355,unknown,bfgoodrich
13104602,2053013553526341921,unknown,kipardo
28720808,2053013565228450757,apparel.shoes,fly
17100191,2053013558349791811,unknown,unknown
2800118,2053013563835941749,appliances.kitchen.refrigerators,leadbros
32801132,2055156924273394455,unknown,unknown
12500271,2053013556277805513,unknown,makita
26601380,2053013563517174627,unknown,sokolov
5700663,2053013553970938175,auto.accessories.player,unknown
16800432,2053013558316237377,furniture.kitchen.table,unknown
14700605,2053013557133443581,furniture.living_room.cabinet,sv
8700028,2053013563097744201,appliances.personal.hair_cutter,polaris
21402505,2053013561579406073,electronics.clocks,unknown
26402497,2053013563651392361,unknown,unknown
9000186,2053013566067311601,unknown,janome
12202280,2116907525176557699,sport.bicycle,cube
4801581,2053013554658804075,electronics.audio.headphone,razer
18400199,2053013553912217915,unknown,jvc
4400280,2053013555095011711,appliances.kitchen.coffee_machine,braun
12714028,2053013553559896355,unknown,yokohama
5301368,2053013563173241677,unknown,bene
5301636,2053013563173241677,unknown,vitek
41100050,2090228413959766319,unknown,brw
32401973,2053013566562238479,unknown,unknown
12700970,2053013553559896355,unknown,nokian
34800563,2062461754293617058,unknown,carfashion
7101419,2053013555464110485,furniture.bedroom.bed,lorelli
13100411,2053013553526341921,unknown,unknown
12705578,2053013553559896355,unknown,unknown
10600073,2053013561554240247,unknown,unknown
2400298,2053013563743667055,appliances.kitchen.hood,gorenje
13200920,2053013557192163841,furniture.bedroom.bed,unknown
1004926,2053013555631882655,electronics.smartphone,apple
23100023,2053013561638126333,unknown,unknown
18600033,2053013559708746385,unknown,unknown
7600368,2053013552821698803,unknown,d-link
12707451,2053013553559896355,unknown,unknown
2701667,2053013563911439225,appliances.kitchen.refrigerators,unknown
6701005,2053013554247762257,computers.components.videocards,palit
16800042,2053013558316237377,furniture.kitchen.table,bts
5100705,2053013553341792533,electronics.clocks,garmin
18700005,2053013555380224399,unknown,unknown
34600068,2060981320581906480,unknown,unknown
5800964,2053013553945772349,electronics.audio.subwoofer,unknown
4201386,2053013552351936731,appliances.environment.air_conditioner,hotpoint-ariston
1003363,2053013555631882655,electronics.smartphone,apple
27800064,2079713978300236035,unknown,unknown
18400203,2053013553912217915,unknown,kicx
3801096,2053013566176363511,appliances.iron,vitek
26010333,2053013562644759347,unknown,unknown
28401107,2053013566209917945,accessories.bag,picard
17800542,2053013559868129947,computers.desktop,thermaltake
28100857,2053013564918072245,unknown,moldabela
37200224,2075962341748376288,unknown,crockid
12706220,2053013553559896355,unknown,nitto
22500029,2053013552469377249,unknown,deluxe
3900883,2053013552326770905,appliances.environment.water_heater,garanterm
26018560,2053013562611204913,unknown,unknown
18001422,2053013558525952589,unknown,samsung
16200348,2053013556344914381,kids.fmcg.diapers,huggies
26600068,2053013563517174627,unknown,lucente
12700633,2053013553559896355,unknown,goodyear
11900436,2084217994270999025,unknown,carcam
21900354,2053013558802776671,unknown,bioderma
4804584,2053013554658804075,electronics.audio.headphone,panasonic
28718786,2053013565228450757,apparel.shoes,rieker
12714823,2053013553559896355,unknown,michelin
17302664,2053013553853497655,unknown,creed
1700690,2053013553031414015,computers.peripherals.monitor,asus
17302994,2053013553853497655,unknown,unknown
28714367,2053013565069067197,apparel.shoes.keds,adidas
42600026,2096280601366626625,unknown,sparta
6701248,2053013554247762257,computers.components.videocards,palit
22600095,2165087460176953468,auto.accessories.compressor,torso
28714604,2053013565069067197,apparel.shoes.keds,adidas
12718102,2053013553559896355,unknown,michelin
17301611,2053013553853497655,unknown,unknown
1307009,2053013558920217191,computers.notebook,acer
6801331,2053013554222596431,computers.components.hdd,verbatim
12202210,2116907525176557699,sport.bicycle,gt
22900104,2053013561780732677,furniture.bedroom.pillow,unknown
10400110,2053013553257906447,kids.toys,unknown
5301010,2053013563173241677,unknown,babyliss
13902602,2053013557343158789,construction.components.faucet,genebre
21400687,2053013561579406073,electronics.clocks,casio
56300059,2166064855264526831,apparel.jumper,conceptclub
13102368,2053013553526341921,unknown,kipardo
5000238,2053013566100866035,appliances.sewing_machine,jaguar
26403762,2053013563651392361,unknown,jade
9200563,2053013552913973497,computers.peripherals.keyboard,sven
26300241,2053013563584283495,unknown,sokolov
1306631,2053013558920217191,computers.notebook,hp
10400487,2053013553257906447,kids.toys,mz
42400059,2095518906859913319,unknown,kolner
28714142,2053013565362668491,apparel.shoes.keds,greyder
5301585,2053013563173241677,unknown,polaris
23000155,2164367422893589471,unknown,bardahl
1004736,2053013555631882655,electronics.smartphone,sony
9200528,2053013552913973497,computers.peripherals.keyboard,apple
18300869,2053013558945383017,accessories.bag,xiaomi
27800217,2079713978300236035,unknown,romana
27300014,2053013563366179673,unknown,jetpik
4501338,2053013563877884791,appliances.kitchen.hob,gefest
8500419,2053013552259662037,unknown,unknown
5301306,2053013563173241677,unknown,bene
7003076,2053013560346280633,kids.carriage,mima
39800006,2086471240842740173,apparel.shirt,dion
12100426,2053013555816432043,kids.skates,longway
27200022,2053013564154708873,unknown,unknown
37200165,2075962341748376288,unknown,crockid
26014610,2053013562393101093,unknown,unknown
22100098,2053013561302581993,unknown,unknown
16400269,2053013558249128509,unknown,pensofal
5000448,2053013566100866035,appliances.sewing_machine,bernina
13400388,2053013557066334713,unknown,unknown
28300447,2053013566243472379,accessories.wallet,karya
20000321,2053013559515808389,unknown,fila
28300827,2053013566243472379,accessories.wallet,picard
28716826,2053013565228450757,apparel.shoes,rieker
28719181,2053013565228450757,apparel.shoes,rieker
2601807,2053013563970159485,unknown,artel
12201729,2116907525176557699,sport.bicycle,giant
28714351,2053013565069067197,apparel.shoes.keds,nike
2700619,2053013563911439225,appliances.kitchen.refrigerators,indesit
3200400,2053013555321504139,appliances.kitchen.meat_grinder,moulinex
25510083,2053013562250494749,unknown,gerat
7900679,2053013556487520725,furniture.kitchen.chair,polini
34800568,2062461754293617058,unknown,carfashion
12716173,2053013553559896355,unknown,nokian
45200050,2106075695351333719,unknown,unknown
42200049,2095518917320508073,unknown,kartal
1306765,2053013558920217191,computers.notebook,msi
3701257,2053013565983425517,appliances.environment.vacuum,irobot
