session_sk,session_start,session_end,n_events,duration_s
f6b81138-8a56-43c3-9d87-2215f0fbe0af,2019-11-01 02:47:55+00:00,2019-11-01 02:49:49+00:00,2,114.0
f6b9215c-f262-41f6-8058-91c4d6d2c558,2019-11-01 03:49:20+00:00,2019-11-01 03:49:20+00:00,1,0.0
f6ba8c51-8a0c-472c-958d-f77f50b8d2e4,2019-11-01 03:10:53+00:00,2019-11-01 03:11:32+00:00,2,39.0
f6bbd1ca-c040-4765-9fff-3cff35f4ba3c,2019-11-01 03:50:52+00:00,2019-11-01 03:52:28+00:00,4,96.0
f6be7c40-a4a0-4b00-9c8b-431b93289cbc,2019-11-01 02:41:31+00:00,2019-11-01 02:42:35+00:00,2,64.0
f6c08547-4bf9-4899-b1c7-26cadf758b84,2019-11-01 03:22:31+00:00,2019-11-01 03:22:31+00:00,1,0.0
f6c65aae-b4d0-4aa8-94a4-e893ff78a86b,2019-11-01 02:52:00+00:00,2019-11-01 02:52:00+00:00,1,0.0
f6caa242-c3ea-437c-a21a-631ffc54c12b,2019-11-01 01:32:37+00:00,2019-11-01 01:35:36+00:00,4,179.0
f6cac2fd-0bcd-4352-b9d6-44aed0a206ce,2019-11-01 01:38:47+00:00,2019-11-01 01:49:02+00:00,10,615.0
f6cb3ce7-dab9-43a9-af12-f9dd04d431e6,2019-11-01 03:28:36+00:00,2019-11-01 03:28:57+00:00,3,21.0
f6ce8038-f624-48d2-9e2b-a36ba63128c6,2019-11-01 01:39:55+00:00,2019-11-01 01:39:55+00:00,1,0.0
f6cf1fa8-c0bb-47fa-901d-e7ef211f701f,2019-11-01 03:47:57+00:00,2019-11-01 03:52:28+00:00,2,271.0
f6d00612-cc8e-4a1a-bf5f-dc5bc3e2e875,2019-11-01 02:58:06+00:00,2019-11-01 02:58:06+00:00,1,0.0
f6da70f4-0597-47c0-a49e-f92601d2653a,2019-11-01 00:48:48+00:00,2019-11-01 00:59:35+00:00,14,647.0
f6dab2fd-7374-421a-8d05-a8df2e6400aa,2019-11-01 04:36:39+00:00,2019-11-01 04:37:12+00:00,3,33.0
f6ddf9b4-1ab2-4644-9aa4-c3416f731fab,2019-11-01 02:09:34+00:00,2019-11-01 02:09:34+00:00,1,0.0
f6e05f66-d100-48a4-891b-954df5be464d,2019-11-01 00:46:02+00:00,2019-11-01 00:47:02+00:00,3,60.0
f6e2158d-848e-4b92-a0c9-cc81b1250f0d,2019-11-01 00:06:03+00:00,2019-11-01 00:08:51+00:00,4,168.0
f6e2760c-e95f-4b8e-a201-313ee9018f43,2019-11-01 02:33:19+00:00,2019-11-01 02:33:19+00:00,1,0.0
f6e2cd8d-7f14-4fc3-b2d9-c106a504469c,2019-11-01 06:41:25+00:00,2019-11-01 06:41:40+00:00,2,15.0
f6eb85e2-efe7-4689-86b4-0a77edb350e7,2019-11-01 03:05:28+00:00,2019-11-01 03:05:28+00:00,1,0.0
f6ed9fb2-286b-4a7c-907d-287fab5536ab,2019-11-01 03:16:30+00:00,2019-11-01 03:22:58+00:00,13,388.0
f6f1065b-a012-4150-95fe-ea34721ee63e,2019-11-01 03:42:28+00:00,2019-11-01 03:43:23+00:00,2,55.0
f6f6a0b0-9ad6-4d00-9cca-bfeb5ecc91ce,2019-11-01 03:25:07+00:00,2019-11-01 03:26:39+00:00,9,92.0
f6fb6a0a-d974-4902-bfa1-c07915043517,2019-11-01 03:17:49+00:00,2019-11-01 03:22:01+00:00,10,252.0
f6fda76b-445e-4875-a91b-614e74a4d41e,2019-11-01 02:04:17+00:00,2019-11-01 02:09:08+00:00,9,291.0
f6fe163c-2251-4682-bad9-155a567cf3dd,2019-11-01 01:40:21+00:00,2019-11-01 01:40:21+00:00,1,0.0
f6ff00f1-7bd3-44af-a7be-89e150a16920,2019-11-01 02:37:52+00:00,2019-11-01 02:37:52+00:00,1,0.0
f6ff1d92-f661-46b4-837a-901640a3aa61,2019-11-01 02:42:03+00:00,2019-11-01 02:45:39+00:00,12,216.0
f7011b05-d755-4d8a-8f51-7164e52df8dc,2019-11-01 05:22:07+00:00,2019-11-01 05:22:07+00:00,1,0.0
f7039786-db3d-4880-aa07-0f6168d67ff4,2019-11-01 02:10:39+00:00,2019-11-01 02:10:39+00:00,1,0.0
f703e611-3a05-4ebb-ac7d-58ecc12b7acf,2019-11-01 01:07:12+00:00,2019-11-01 01:08:50+00:00,5,98.0
f7065dfe-5b1b-4a40-b709-5bea5f50ca99,2019-11-01 03:50:22+00:00,2019-11-01 03:50:22+00:00,1,0.0
f710e8a2-4a00-4a4f-b933-cea54af484a0,2019-11-01 03:28:51+00:00,2019-11-01 03:52:17+00:00,16,1406.0
f7111666-c87d-41f1-a1b0-4a0cbe9f956e,2019-11-01 02:03:34+00:00,2019-11-01 02:03:34+00:00,1,0.0
f714aa77-98e9-4512-849c-a3358e16fcc1,2019-11-01 03:19:05+00:00,2019-11-01 03:24:38+00:00,5,333.0
f715b0bf-f272-434a-a836-23ef23295afa,2019-11-01 02:42:58+00:00,2019-11-01 02:42:58+00:00,1,0.0
f71d6948-ba67-4a87-a077-4fa169b8bbd4,2019-11-01 02:27:43+00:00,2019-11-01 02:27:53+00:00,2,10.0
f71e4cc8-6701-4422-8f79-9ad5fc537e19,2019-11-01 01:52:17+00:00,2019-11-01 01:52:17+00:00,1,0.0
f71e828c-9dd6-4dab-af6d-5e8d2fc17e29,2019-11-01 02:13:31+00:00,2019-11-01 02:13:31+00:00,1,0.0
f71f5547-66d1-44ac-88fb-859c7d674713,2019-11-01 03:36:13+00:00,2019-11-01 03:36:13+00:00,1,0.0
f721a7dd-271b-4d29-9b3f-5de27c894d9f,2019-11-01 01:59:39+00:00,2019-11-01 02:00:27+00:00,2,48.0
f7229f2c-390f-4b90-a281-2e7af05ae3fe,2019-11-01 03:26:19+00:00,2019-11-01 03:26:19+00:00,1,0.0
f72581c0-4d8a-43b1-b3a0-bad8765123dd,2019-11-01 07:52:02+00:00,2019-11-01 07:52:02+00:00,1,0.0
f72a408b-3465-4476-96cc-c0bedca1d6a0,2019-11-01 02:18:20+00:00,2019-11-01 02:47:20+00:00,6,1740.0
f72c46d9-d8fb-4ede-a0f6-a8ea1bca7ce4,2019-11-01 03:01:07+00:00,2019-11-01 03:08:07+00:00,12,420.0
f72e5798-0c5a-4a2d-8187-7a8fee8cbb20,2019-11-01 02:37:33+00:00,2019-11-01 02:45:24+00:00,3,471.0
f731e353-bb8f-41c4-8171-3347bab930b3,2019-11-01 03:05:19+00:00,2019-11-01 03:05:23+00:00,2,4.0
f733736f-e12b-4a43-8d46-1acf017b9e59,2019-11-01 03:27:03+00:00,2019-11-01 03:30:11+00:00,2,188.0
f7337434-889e-424e-a924-36f97341d71a,2019-11-01 02:24:56+00:00,2019-11-01 02:24:56+00:00,1,0.0
f73c2b41-98c6-4057-b4c6-f3bb301b5e4c,2019-11-01 02:13:51+00:00,2019-11-01 02:14:55+00:00,2,64.0
f73d0a37-1986-42c8-a45b-6336004fd39c,2019-11-01 01:43:02+00:00,2019-11-01 01:43:47+00:00,2,45.0
f740d993-ec18-4b47-9ab2-341006c0c7a8,2019-11-01 05:36:58+00:00,2019-11-01 05:36:58+00:00,1,0.0
f74184a2-dd76-4639-8605-510ffd3ec1eb,2019-11-01 02:37:39+00:00,2019-11-01 02:38:53+00:00,2,74.0
f7432b7a-a067-4ff9-aff5-bfff0437500d,2019-11-01 03:33:21+00:00,2019-11-01 03:33:21+00:00,1,0.0
f743825e-6c13-4514-b703-447e22dced73,2019-11-01 02:30:12+00:00,2019-11-01 02:32:45+00:00,9,153.0
f747efa6-bf0e-4584-83e2-ef250f4f703f,2019-11-01 03:41:27+00:00,2019-11-01 03:45:30+00:00,15,243.0
f74d96ac-f4e6-4c82-b7ed-2bd03b25d891,2019-11-01 05:55:51+00:00,2019-11-01 05:55:51+00:00,1,0.0
f74fde84-06d7-4199-bea7-a739d6bc1337,2019-11-01 02:19:02+00:00,2019-11-01 02:19:02+00:00,1,0.0
f750523a-cd38-448f-adc9-e35e11d694cf,2019-11-01 03:23:16+00:00,2019-11-01 03:23:16+00:00,1,0.0
f7555399-9083-4395-9303-ee7d5d214ebd,2019-11-01 06:15:34+00:00,2019-11-01 06:15:34+00:00,1,0.0
f756a83f-d5bd-4f1c-bf77-c37f85e3c6f8,2019-11-01 02:02:39+00:00,2019-11-01 02:10:21+00:00,10,462.0
f75f411a-6a27-4c5f-bd2b-c969eaa7aa6f,2019-11-01 02:37:54+00:00,2019-11-01 02:40:21+00:00,6,147.0
f7617e94-a5a9-4b18-92f4-ff12970f2a4c,2019-11-01 01:32:42+00:00,2019-11-01 01:43:43+00:00,11,661.0
f7638f88-5128-4c10-967c-7ebc1fb26da8,2019-11-01 00:32:00+00:00,2019-11-01 00:33:40+00:00,4,100.0
f763dec4-0582-4c71-aa00-c75386cc3720,2019-11-01 06:25:08+00:00,2019-11-01 06:25:14+00:00,2,6.0
f76b764c-4a7f-4812-a286-ce794db337ff,2019-11-01 03:45:14+00:00,2019-11-01 03:45:14+00:00,1,0.0
f76bec9b-c09c-4464-879d-97ef0524cf5a,2019-11-01 06:34:56+00:00,2019-11-01 06:34:56+00:00,1,0.0
f76c5070-2c59-4da0-9f0d-3804a495f9ea,2019-11-01 01:04:11+00:00,2019-11-01 01:04:11+00:00,1,0.0
f76f087e-055f-4a47-9e30-177b3c8baa05,2019-11-01 03:51:03+00:00,2019-11-01 03:51:58+00:00,2,55.0
f77014a3-ccce-4fb4-840e-320240c832f6,2019-11-01 02:13:35+00:00,2019-11-01 02:17:15+00:00,7,220.0
f771a899-af57-44ab-b3b4-5a4975aa8efe,2019-11-01 02:29:55+00:00,2019-11-01 02:44:30+00:00,9,875.0
f773556a-8b79-410a-b31f-8f214af9fd27,2019-11-01 03:38:48+00:00,2019-11-01 03:40:16+00:00,3,88.0
f7740ac6-21f5-4262-9da6-aaa30c693894,2019-11-01 01:32:43+00:00,2019-11-01 01:36:22+00:00,10,219.0
f7792af2-089c-4cc0-99d0-72f012f48b00,2019-11-01 01:42:24+00:00,2019-11-01 01:43:40+00:00,2,76.0
f77b7ee5-82af-4dbb-bb4f-e9fddff37a3d,2019-11-01 02:21:01+00:00,2019-11-01 02:23:52+00:00,5,171.0
f77d4e14-f62c-49de-9483-37c41bdf7d0d,2019-11-01 02:59:24+00:00,2019-11-01 02:59:24+00:00,1,0.0
f77de4e0-0624-4ef4-98cd-7ef6d16c4fe9,2019-11-01 02:34:41+00:00,2019-11-01 02:39:06+00:00,6,265.0
f77f8135-9a02-4055-b103-79b5bf30f5a2,2019-11-01 02:18:08+00:00,2019-11-01 02:19:03+00:00,2,55.0
f7867c73-cb60-4274-9ab0-2fd3b28cc35d,2019-11-01 03:00:01+00:00,2019-11-01 03:07:06+00:00,9,425.0
f786fd15-c207-4d0a-8739-2e5475fef404,2019-11-01 01:37:54+00:00,2019-11-01 01:39:08+00:00,6,74.0
f7874965-0fcc-49e5-a530-b8f4cf6bb440,2019-11-01 03:27:00+00:00,2019-11-01 03:27:14+00:00,3,14.0
f78c880c-45b1-4807-949f-1795fa345da7,2019-11-01 02:48:35+00:00,2019-11-01 02:49:10+00:00,2,35.0
f78ff401-c3c6-4dfd-aa7a-cc46dd13a29d,2019-11-01 03:36:26+00:00,2019-11-01 03:37:20+00:00,2,54.0
f790ac34-544c-49d5-9d53-bfb26c3d400e,2019-11-01 00:18:26+00:00,2019-11-01 00:18:26+00:00,1,0.0
f791bc3f-a516-4cac-961d-d90fcf7d721d,2019-11-01 05:05:46+00:00,2019-11-01 05:05:46+00:00,1,0.0
f794e76f-31b3-49e5-ad64-6c95e6c6a35e,2019-11-01 00:17:59+00:00,2019-11-01 00:17:59+00:00,1,0.0
f7951703-68a1-42ed-852d-5f611e2cb0f2,2019-11-01 00:47:47+00:00,2019-11-01 00:47:47+00:00,1,0.0
f795b878-d2a8-4ddb-b90b-6181c0c38c47,2019-11-01 01:57:59+00:00,2019-11-01 01:58:59+00:00,2,60.0
f7966667-e425-4280-96c7-001542737d5c,2019-11-01 02:14:53+00:00,2019-11-01 02:19:16+00:00,5,263.0
f798c074-5ce5-4ccb-8af5-209a18da08fa,2019-11-01 02:15:34+00:00,2019-11-01 02:15:49+00:00,2,15.0
f799590c-8cdd-4f60-8d52-8eb59d109d19,2019-11-01 03:30:30+00:00,2019-11-01 03:31:01+00:00,2,31.0
f7996b92-19a9-4c31-a419-0f46e704eebf,2019-11-01 03:36:21+00:00,2019-11-01 03:36:21+00:00,1,0.0
f79bfa4b-e490-40de-870a-30187c2d1278,2019-11-01 02:14:03+00:00,2019-11-01 02:15:05+00:00,2,62.0
f7a13e3f-247b-4602-806e-93f98efa2de1,2019-11-01 03:50:53+00:00,2019-11-01 03:52:37+00:00,2,104.0
f7a3eafd-63dd-49c1-b67a-56eddc23e04b,2019-11-01 00:57:19+00:00,2019-11-01 01:03:41+00:00,4,382.0
f7a40338-9f61-4b0d-9eba-13c323096a56,2019-11-01 03:02:48+00:00,2019-11-01 03:02:48+00:00,1,0.0
f7a748f2-f39b-4eaf-a563-7fc5a76081b3,2019-11-01 02:20:19+00:00,2019-11-01 02:26:25+00:00,12,366.0
f7aa0c92-188d-488a-ab46-d94f04780480,2019-11-01 02:37:27+00:00,2019-11-01 02:42:43+00:00,7,316.0
f7ad8fc9-15ee-4c4d-bfda-1f80311d24bf,2019-11-01 00:01:20+00:00,2019-11-01 00:01:20+00:00,1,0.0
f7ae0346-f551-41a4-9ff8-7699dea4b741,2019-11-01 03:35:37+00:00,2019-11-01 03:37:02+00:00,2,85.0
f7ae0f0a-6346-4c90-811c-f4900d23155c,2019-11-01 01:36:18+00:00,2019-11-01 01:36:18+00:00,1,0.0
f7b76fa7-3856-4e62-b7d6-47ebf5a125ed,2019-11-01 03:51:05+00:00,2019-11-01 03:52:39+00:00,4,94.0
f7c2644a-8a75-4ea9-bc72-51d5a79adbe6,2019-11-01 02:56:56+00:00,2019-11-01 02:56:56+00:00,1,0.0
f7ccc080-bc62-4e70-b55f-62862fba4dda,2019-11-01 03:42:26+00:00,2019-11-01 03:52:13+00:00,2,587.0
f7d100ee-f3bd-4959-bc36-87102216f92f,2019-11-01 03:06:23+00:00,2019-11-01 03:06:23+00:00,1,0.0
f7d1d8f8-3cea-45fd-8d69-f5fe0365a613,2019-11-01 02:08:41+00:00,2019-11-01 02:09:03+00:00,2,22.0
f7d6b433-fac0-4001-88e6-7d50a1b3db72,2019-11-01 02:32:23+00:00,2019-11-01 02:32:23+00:00,1,0.0
f7d7c866-106e-4542-87a9-d16ef131f89b,2019-11-01 00:33:29+00:00,2019-11-01 00:43:18+00:00,9,589.0
f7d7ce84-49d3-48f5-9187-5cf7468bc8aa,2019-11-01 05:50:45+00:00,2019-11-01 05:50:45+00:00,1,0.0
f7d8f3dd-2171-4b5c-ba0a-c9e5f0deac64,2019-11-01 03:04:35+00:00,2019-11-01 03:19:08+00:00,8,873.0
f7da541d-ee6c-4c76-a310-df151a829713,2019-11-01 03:14:43+00:00,2019-11-01 03:16:01+00:00,2,78.0
f7df2d0c-6123-42cd-b190-106a36be6406,2019-11-01 02:27:07+00:00,2019-11-01 02:27:07+00:00,1,0.0
f7df6bc3-7fe2-4fc1-b4de-5b53071f06eb,2019-11-01 03:49:33+00:00,2019-11-01 03:52:38+00:00,8,185.0
f7e33c2b-4194-4af8-b900-134307aab138,2019-11-01 03:18:48+00:00,2019-11-01 03:32:11+00:00,11,803.0
f7e3fb88-d614-4329-9c04-dd61875967f7,2019-11-01 02:46:11+00:00,2019-11-01 02:47:41+00:00,2,90.0
f7e42326-7bff-4b8f-9abc-5da4770eeb75,2019-11-01 02:53:11+00:00,2019-11-01 02:59:41+00:00,9,390.0
f7e7668d-c42c-44ae-a967-bc3f0901bdb0,2019-11-01 06:12:53+00:00,2019-11-01 06:12:53+00:00,1,0.0
f7e8ffaa-5103-47f3-90ab-c30f313770c0,2019-11-01 00:00:08+00:00,2019-11-01 00:04:54+00:00,4,286.0
f7e91156-5be0-49c8-9aa3-ae27bf652611,2019-11-01 02:04:24+00:00,2019-11-01 02:04:24+00:00,1,0.0
f7e94483-5d87-45d6-993e-ad9c0cf83a44,2019-11-01 02:01:10+00:00,2019-11-01 02:03:06+00:00,4,116.0
f7eec2d7-72a4-4480-9ef3-53b4437b2d10,2019-11-01 03:47:09+00:00,2019-11-01 03:51:52+00:00,4,283.0
f7f05892-6b61-4986-a881-2ea56114f528,2019-11-01 01:44:20+00:00,2019-11-01 01:44:20+00:00,1,0.0
f7f12f19-9859-49f5-868a-e833a0d3f745,2019-11-01 03:33:32+00:00,2019-11-01 03:33:32+00:00,1,0.0
f7f4fc64-28e2-40c0-8e98-a25213e8068b,2019-11-01 05:32:47+00:00,2019-11-01 05:32:47+00:00,1,0.0
f7f56b33-b04b-421c-a1f1-cea25aebd481,2019-11-01 01:42:04+00:00,2019-11-01 01:49:58+00:00,7,474.0
f7faf660-07ce-46a8-8781-82a6d0ffb5f6,2019-11-01 01:38:34+00:00,2019-11-01 01:38:34+00:00,1,0.0
f7fb918b-322b-49d4-a2fd-c3b9d13be3a7,2019-11-01 03:24:35+00:00,2019-11-01 03:24:35+00:00,1,0.0
f7fd313c-8f25-4a11-abc0-393fb6e2ee99,2019-11-01 03:04:44+00:00,2019-11-01 03:09:33+00:00,6,289.0
f8012099-c331-42eb-9030-f9b8e8e03b68,2019-11-01 03:40:16+00:00,2019-11-01 03:40:16+00:00,1,0.0
f80276bc-3446-4938-a603-71281f2b7d6f,2019-11-01 06:25:01+00:00,2019-11-01 06:25:01+00:00,1,0.0
f802c309-32ad-4eaa-b4cd-7fd7d47c469a,2019-11-01 01:06:01+00:00,2019-11-01 01:06:01+00:00,1,0.0
f8060152-88ec-4171-8db0-aa6785fc87b5,2019-11-01 02:01:24+00:00,2019-11-01 02:05:12+00:00,5,228.0
f80629f9-4ee5-4474-b23c-9671a0cf1a0f,2019-11-01 03:11:01+00:00,2019-11-01 03:13:35+00:00,4,154.0
f80b7341-3447-4c1d-abbf-77fb5d62a2da,2019-11-01 04:52:53+00:00,2019-11-01 04:53:40+00:00,3,47.0
f80c1389-52fc-4ba1-9071-61c82612cec1,2019-11-01 03:51:51+00:00,2019-11-01 03:51:51+00:00,1,0.0
f80e5fbc-47a2-4006-99ff-1773d6f12702,2019-11-01 02:22:22+00:00,2019-11-01 02:22:22+00:00,1,0.0
f80f45a3-af9b-407e-be6c-4374a05345cb,2019-11-01 00:52:19+00:00,2019-11-01 00:52:32+00:00,2,13.0
f810ca41-20ee-4af3-b6a2-55580ef8f5ab,2019-11-01 02:19:24+00:00,2019-11-01 02:21:55+00:00,6,151.0
f813e293-ea64-4909-96c1-6445d8d5b451,2019-11-01 03:52:15+00:00,2019-11-01 03:52:15+00:00,1,0.0
f8158da7-1d4f-4d2b-8671-b58c9095007c,2019-11-01 02:56:46+00:00,2019-11-01 02:56:46+00:00,1,0.0
f819c3ee-9397-427b-b5a7-f85469743c16,2019-11-01 02:33:41+00:00,2019-11-01 02:35:27+00:00,2,106.0
f81ae830-83d6-40ce-a818-0d4c1ce3da2e,2019-11-01 03:10:19+00:00,2019-11-01 03:17:23+00:00,8,424.0
f822e97c-b329-424a-82ea-a52ffa7f5384,2019-11-01 03:28:24+00:00,2019-11-01 03:28:24+00:00,1,0.0
f82360ed-d8e8-4180-b82d-fe6b841ae797,2019-11-01 01:24:00+00:00,2019-11-01 01:24:00+00:00,1,0.0
f8251cee-13fe-4e26-a4bd-d7948b08cca1,2019-11-01 03:08:04+00:00,2019-11-01 03:08:04+00:00,1,0.0
f82972bd-d939-4511-9680-33f788c9055b,2019-11-01 04:59:31+00:00,2019-11-01 05:09:38+00:00,3,607.0
f829c249-e99a-4241-9f92-06e0561e5b34,2019-11-01 02:11:49+00:00,2019-11-01 02:12:02+00:00,2,13.0
f82d48c9-bed1-4800-820b-d68e6b430a50,2019-11-01 01:48:40+00:00,2019-11-01 01:48:40+00:00,1,0.0
f8322943-8986-4cce-b478-3a2a67bc4175,2019-11-01 02:21:35+00:00,2019-11-01 02:23:39+00:00,4,124.0
f832b010-4135-406b-b0b3-00efb7f22df2,2019-11-01 03:12:11+00:00,2019-11-01 03:19:30+00:00,3,439.0
f832df11-1a70-4d2c-b856-ff7df7576845,2019-11-01 02:14:03+00:00,2019-11-01 02:16:25+00:00,2,142.0
f834b7f5-7e12-45af-b41d-8f2ce592b0a2,2019-11-01 00:24:02+00:00,2019-11-01 00:24:02+00:00,1,0.0
f837c892-eb5c-4c5a-9811-bc496bfba5cc,2019-11-01 02:59:42+00:00,2019-11-01 02:59:42+00:00,1,0.0
f83e5fc4-91e5-48cd-9f7e-668d01afe50c,2019-11-01 05:07:00+00:00,2019-11-01 05:07:00+00:00,1,0.0
f84490bf-f558-4f97-8e06-f791ecdd5cdd,2019-11-01 03:20:26+00:00,2019-11-01 03:20:26+00:00,1,0.0
f845fa04-a358-4a00-93f0-1ea8426a90be,2019-11-01 00:56:06+00:00,2019-11-01 00:57:11+00:00,3,65.0
f84986d2-b86f-4da0-8694-4669c002afd9,2019-11-01 02:49:45+00:00,2019-11-01 02:50:40+00:00,3,55.0
f84a3dc6-1e38-4c4e-883e-f4ff892a506a,2019-11-01 06:36:58+00:00,2019-11-01 06:36:58+00:00,1,0.0
f84f9fc1-2956-4cc6-bf65-65ea35f0897f,2019-11-01 00:52:38+00:00,2019-11-01 00:56:21+00:00,3,223.0
f853b719-127c-4dc3-9ed6-28f877fb72b4,2019-11-01 02:52:24+00:00,2019-11-01 02:53:40+00:00,3,76.0
f854804d-c0c1-4f27-a7bb-fbcda7731b87,2019-11-01 01:32:56+00:00,2019-11-01 01:33:28+00:00,2,32.0
f854ee86-f8b4-4156-94d5-4b193d79746e,2019-11-01 02:46:52+00:00,2019-11-01 02:46:52+00:00,1,0.0
f85555c9-3157-4a3e-a2a9-bbf8b9a05d40,2019-11-01 03:39:00+00:00,2019-11-01 03:44:27+00:00,3,327.0
f8557209-e1cb-4e9d-8e91-1a218f4636b7,2019-11-01 01:51:40+00:00,2019-11-01 02:30:42+00:00,28,2342.0
f85a321c-1258-4c19-9f2f-e3adfa43b163,2019-11-01 03:14:49+00:00,2019-11-01 03:23:38+00:00,6,529.0
f86049bf-c724-4408-bbba-378f5d4e04f4,2019-11-01 03:02:43+00:00,2019-11-01 03:03:03+00:00,2,20.0
f8616b72-c75f-4353-8816-01a055e5cb7b,2019-11-01 01:25:06+00:00,2019-11-01 01:31:35+00:00,6,389.0
f862af1d-d270-4f63-b124-5945309019f7,2019-11-01 03:24:35+00:00,2019-11-01 03:25:06+00:00,2,31.0
f8635164-4b8a-4dc3-8850-68c4af7a1ea0,2019-11-01 02:52:47+00:00,2019-11-01 02:52:47+00:00,1,0.0
f86359a9-2651-47f6-99d2-bf80aa6e970b,2019-11-01 00:11:53+00:00,2019-11-01 00:11:53+00:00,1,0.0
f8649f34-3ba8-4d36-9afd-572ed2d695aa,2019-11-01 03:44:04+00:00,2019-11-01 03:48:10+00:00,6,246.0
f86687a7-9f89-4f0d-a627-9ca39f6ad89f,2019-11-01 00:41:56+00:00,2019-11-01 00:44:14+00:00,6,138.0
f86bf35c-f352-4160-aa35-4a3b5fb096ff,2019-11-01 02:39:37+00:00,2019-11-01 02:39:37+00:00,1,0.0
f86d4fcc-97c9-4568-83ad-85ccd01f90c5,2019-11-01 02:21:44+00:00,2019-11-01 02:22:28+00:00,2,44.0
f86f8e60-76c9-4a9e-80ee-d399007ccf68,2019-11-01 03:08:38+00:00,2019-11-01 03:10:26+00:00,6,108.0
f87011db-b1fd-4bc7-be50-2fe3499eed6e,2019-11-01 03:36:15+00:00,2019-11-01 03:36:15+00:00,1,0.0
f8767a88-74b6-4db2-89e6-fc48a465ac82,2019-11-01 02:38:07+00:00,2019-11-01 02:45:44+00:00,7,457.0
f876c128-a823-4174-bc76-3308e75a922c,2019-11-01 03:40:49+00:00,2019-11-01 03:40:49+00:00,1,0.0
f877080a-f2fc-42de-8c93-dd7b2e24eece,2019-11-01 02:43:20+00:00,2019-11-01 02:45:00+00:00,3,100.0
f87db9cc-6056-41db-a1c9-7d1facbc4148,2019-11-01 06:24:03+00:00,2019-11-01 06:24:03+00:00,1,0.0
f87e5259-5263-4838-ba09-44ac0ecbbfb4,2019-11-01 02:47:28+00:00,2019-11-01 02:47:28+00:00,1,0.0
f87f5edd-f1ec-49f8-89fe-8b98994e819d,2019-11-01 01:40:43+00:00,2019-11-01 02:23:31+00:00,27,2568.0
f88182ab-3e1f-4d2f-be5e-de6041b53436,2019-11-01 03:23:12+00:00,2019-11-01 03:23:12+00:00,1,0.0
f882b7d0-0b62-453c-b7da-f6ad5bbfbf51,2019-11-01 03:46:02+00:00,2019-11-01 03:48:00+00:00,4,118.0
f8838b09-3690-4a18-9baa-1b668c04ae38,2019-11-01 02:54:19+00:00,2019-11-01 02:54:19+00:00,1,0.0
f883e9a7-90af-45af-a5f0-446129d5e626,2019-11-01 03:22:16+00:00,2019-11-01 03:31:26+00:00,10,550.0
f8852c65-c17f-4a4b-9bef-f655da48e73d,2019-11-01 02:01:18+00:00,2019-11-01 02:01:18+00:00,1,0.0
f8854604-ce0e-441e-a455-af814cc626a2,2019-11-01 01:56:56+00:00,2019-11-01 02:09:38+00:00,5,762.0
f886e21e-df06-4267-9293-c88f8886ef31,2019-11-01 03:17:41+00:00,2019-11-01 03:19:51+00:00,3,130.0
f88a087c-ff6e-4e13-85a0-6a481ef93966,2019-11-01 02:32:40+00:00,2019-11-01 02:32:40+00:00,1,0.0
f88caf1e-0aad-414f-946c-b3b791563541,2019-11-01 02:18:31+00:00,2019-11-01 02:18:31+00:00,1,0.0
f88cd2c4-3e2b-4364-a0b4-c8af3505d938,2019-11-01 02:54:25+00:00,2019-11-01 02:57:02+00:00,3,157.0
f88d5495-f40a-466c-9f4a-d3ae45812947,2019-11-01 03:40:34+00:00,2019-11-01 03:43:16+00:00,7,162.0
f88ebbf8-13f9-4d40-ba74-082c1ea15ba1,2019-11-01 03:42:17+00:00,2019-11-01 03:43:20+00:00,3,63.0
f8902030-3bbe-4270-a047-5fb04e213de2,2019-11-01 02:03:45+00:00,2019-11-01 02:03:45+00:00,1,0.0
f8912661-2193-4c66-93e4-e97e3add22f3,2019-11-01 03:12:07+00:00,2019-11-01 03:12:07+00:00,1,0.0
f893b665-2c18-47fc-9827-42691f5572aa,2019-11-01 03:49:53+00:00,2019-11-01 03:49:53+00:00,1,0.0
f894063c-b2bc-4d5f-a961-d7bf1957c925,2019-11-01 03:32:52+00:00,2019-11-01 03:34:53+00:00,5,121.0
f894a753-507d-4515-9566-d899214e741c,2019-11-01 01:34:14+00:00,2019-11-01 01:36:07+00:00,5,113.0
f8963483-712f-4777-92c9-962a6300996b,2019-11-01 02:33:15+00:00,2019-11-01 02:33:15+00:00,1,0.0
f89908e1-af3d-4241-a445-80e711e963bd,2019-11-01 02:52:28+00:00,2019-11-01 02:58:31+00:00,5,363.0
f89a4da5-0d67-4a22-8ba8-9e50f58fd4b7,2019-11-01 03:10:08+00:00,2019-11-01 03:11:43+00:00,3,95.0
f89a9b3c-3943-4a12-a952-afd2b67b7f73,2019-11-01 03:29:08+00:00,2019-11-01 03:29:08+00:00,1,0.0
f89adebb-4f88-47a7-8f55-8bb8737227a6,2019-11-01 01:50:09+00:00,2019-11-01 01:50:09+00:00,1,0.0
f8a0c398-1012-41a3-b4bf-0c935e254e01,2019-11-01 03:34:50+00:00,2019-11-01 03:34:50+00:00,1,0.0
f8a132fd-bf0b-4bbc-91a1-e99a6e2a63bf,2019-11-01 03:36:50+00:00,2019-11-01 03:36:50+00:00,1,0.0
